Borough,Primary Property Type - Self Selected,Year Built,Number of Buildings - Self-reported,Occupancy,Metered Areas (Energy),Weather Normalized Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Weather Normalized Source EUI (kBtu/ft²),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),score,TaxBlock,TaxLotNum
1.0,1.0,1920.0,1.0,100.0,1.0,76.0,9.1,0.4,144.9,171726.8,3499086.9,1940.5,383214.0,35.0,26.0,14.0
1.0,1.0,1997.0,1.0,100.0,1.0,60.1,8.1,0.3,121.1,158410.7,3974991.7,2129.4,488895.0,46.0,26.0,21.0
1.0,1.0,1926.0,1.0,100.0,1.0,57.1,7.8,0.0,120.3,2808.1,6337264.0,3590.4,810962.0,14.0,26.0,7501.0
1.0,1.0,1987.0,1.0,100.0,1.0,68.8,10.3,0.3,145.7,35259.9,1082974.0,514.2,105015.0,66.0,28.0,7501.0
1.0,2.0,1983.0,1.0,75.0,1.0,72.2,13.6,0.5,176.9,44947.2,13975497.3,6039.6,1026117.0,87.0,29.0,1.0
1.0,2.0,1907.0,1.0,100.0,1.0,86.1,18.3,0.0,220.1,81.0,2060609.0,817.6,112500.0,68.0,29.0,36.0
1.0,2.0,1929.0,1.0,100.0,1.0,164.6,39.0,0.5,455.9,44947.2,26187832.2,9535.1,671172.0,9.0,29.0,70.0
1.0,1.0,1827.0,1.0,100.0,1.0,101.2,14.2,0.5,207.6,32250.3,870501.5,431.3,61238.0,1.0,29.0,7501.0
1.0,2.0,1983.0,1.0,100.0,1.0,75.4,15.8,0.2,191.9,171937.7,12690267.4,4872.3,802690.0,80.0,30.0,19.0
1.0,1.0,1972.0,1.0,95.0,1.0,76.4,11.7,0.4,163.5,186688.2,5962642.1,2835.1,510613.0,16.0,31.0,1.0
1.0,1.0,1987.0,1.0,95.0,1.0,145.6,23.5,0.1,329.3,32149.0,8146850.7,3974.7,346253.0,1.0,31.0,7501.0
1.0,2.0,1972.0,1.0,100.0,1.0,110.3,20.5,0.5,268.1,44947.2,74506183.1,32950.5,3636683.0,77.0,32.0,7501.0
1.0,1.0,1969.0,1.0,100.0,1.0,76.2,11.1,0.0,164.8,322.0,5271022.1,2852.9,476727.0,26.0,33.0,11.0
1.0,2.0,1987.0,1.0,95.0,1.0,90.4,19.9,0.0,240.0,16401.7,22351858.9,8485.8,1123664.0,67.0,35.0,1.0
1.0,1.0,1965.0,1.0,40.0,1.0,77.1,12.3,0.5,173.8,44947.2,3649408.0,1771.3,297503.0,69.0,37.0,8.0
1.0,2.0,1973.0,1.0,95.0,1.0,164.6,16.1,0.5,304.1,44947.2,9099545.0,7386.4,566858.0,74.0,38.0,17.0
1.0,2.0,1902.0,1.0,25.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,191.1,107751.0,100.0,39.0,1.0
1.0,2.0,1989.0,1.0,100.0,1.0,119.3,26.4,0.0,317.7,22169.0,42885001.3,16570.7,1625483.0,76.0,40.0,3.0
1.0,2.0,1926.0,1.0,100.0,1.0,70.1,16.2,0.5,191.3,44947.2,4558795.4,1706.7,281755.0,67.0,40.0,14.0
1.0,6.0,1902.0,1.0,100.0,1.0,121.3,19.6,0.5,275.3,44947.2,1958113.7,952.3,100000.0,48.0,40.0,16.0
1.0,1.0,2004.0,1.0,100.0,1.0,102.8,12.2,0.5,204.2,44947.2,1058855.4,650.7,86839.0,4.0,41.0,7503.0
1.0,2.0,1900.0,1.0,100.0,1.0,47.9,8.3,0.0,108.6,10.3,494026.4,248.9,59650.0,92.0,597.0,1.0
1.0,1.0,1931.0,1.0,100.0,1.0,100.5,25.2,0.1,286.4,57118.8,25188174.5,8801.0,1000585.0,1.0,41.0,7504.0
1.0,1.0,1930.0,1.0,100.0,1.0,82.8,13.1,0.1,185.8,14326.6,3676516.0,1807.2,279600.0,10.0,42.0,1.0
1.0,1.0,1928.0,1.0,100.0,1.0,60.9,11.4,0.0,148.6,9508.0,6680620.6,2883.0,583639.0,19.0,44.0,7501.0
1.0,2.0,1932.0,1.0,95.0,1.0,102.6,18.5,0.5,245.5,44947.2,3556064.6,1565.2,192500.0,58.0,46.0,1.0
1.0,0.0,1922.0,1.0,100.0,1.0,56.0,15.5,0.5,169.7,44947.2,5874425.2,1928.6,379572.0,81.0,46.0,3.0
1.0,2.0,1915.0,1.0,95.0,1.0,67.7,13.5,0.0,170.6,21501.7,25814444.3,10650.9,1910503.0,88.0,47.0,7501.0
1.0,2.0,1967.0,1.0,90.0,1.0,132.6,15.2,0.0,259.6,5448.9,19277688.3,12965.5,1272119.0,71.0,48.0,1.0
1.0,2.0,1905.0,1.0,90.0,1.0,41.7,12.2,0.5,131.1,44947.2,5505360.3,1757.4,450000.0,93.0,49.0,2.0
1.0,2.0,1907.0,1.0,40.0,1.0,25.9,7.6,0.5,81.4,44947.2,3130992.2,1010.2,411843.0,98.0,51.0,1.0
1.0,1.0,1900.0,1.0,100.0,1.0,89.8,6.2,0.5,135.9,44947.2,360699.6,388.6,57945.0,23.0,52.0,21.0
1.0,1.0,1903.0,1.0,100.0,1.0,116.4,14.6,0.1,224.4,5887.2,981391.8,629.6,67009.0,3.0,53.0,7501.0
1.0,1.0,1926.0,1.0,100.0,1.0,73.1,9.9,0.4,147.6,98296.4,2486245.8,1263.8,250471.0,23.0,55.0,14.0
1.0,2.0,1921.0,1.0,100.0,1.0,100.8,12.8,0.5,205.6,44947.2,6409599.3,3937.7,502238.0,69.0,55.0,7501.0
1.0,6.0,2009.0,1.0,100.0,1.0,100.8,15.4,0.1,222.4,9687.8,2826378.5,1453.5,183235.0,48.0,56.0,1.0
1.0,2.0,1972.0,1.0,85.0,1.0,96.7,18.1,0.0,235.7,17396.7,42443038.1,19081.0,2346193.0,89.0,62.0,7501.0
1.0,2.0,1973.0,1.0,100.0,1.0,172.2,20.2,0.5,340.9,44947.2,13504397.6,9025.4,666930.0,22.0,63.0,3.0
1.0,2.0,1908.0,1.0,100.0,1.0,112.5,15.2,0.1,224.5,8566.1,2209111.1,1261.1,145000.0,72.0,64.0,15.0
1.0,2.0,1908.0,1.0,100.0,1.0,59.2,10.5,0.5,140.9,44947.2,1520795.0,687.7,144200.0,92.0,65.0,7.0
1.0,1.0,1927.0,1.0,100.0,1.0,65.1,7.9,0.4,124.6,68659.8,1421392.0,786.3,180100.0,65.0,65.0,17.0
1.0,2.0,1924.0,1.0,100.0,1.0,114.5,16.3,0.0,245.5,19326.0,14221425.8,7700.1,870210.0,58.0,66.0,1.0
1.0,2.0,1986.0,1.0,100.0,1.0,62.1,14.3,0.5,169.4,44947.2,8847119.1,3263.8,617356.0,82.0,67.0,23.0
1.0,6.0,1999.0,1.0,100.0,1.0,97.3,15.3,0.4,211.6,32157.2,1097862.7,503.8,71539.0,59.0,68.0,28.0
1.0,1.0,2000.0,1.0,100.0,1.0,95.9,8.1,0.7,158.5,433523.2,5162834.9,3842.1,636074.0,24.0,69.0,18.0
1.0,2.0,1969.0,1.0,95.0,1.0,117.1,18.3,0.5,261.7,44947.2,8916163.1,4611.8,487562.0,48.0,70.0,43.0
1.0,2.0,1959.0,1.0,95.0,1.0,51.9,11.8,0.1,138.7,36727.7,3731854.8,1388.1,316008.0,88.0,70.0,7501.0
1.0,1.0,1900.0,1.0,95.0,1.0,39.8,6.0,0.2,84.8,10000.7,313713.7,149.3,52005.0,93.0,72.0,27.0
1.0,2.0,1984.0,1.0,100.0,1.0,77.0,17.5,0.0,208.4,1867.1,17322129.9,6537.3,988890.0,73.0,74.0,7501.0
1.0,1.0,1961.0,1.0,100.0,1.0,82.7,10.5,0.5,161.6,253700.2,5671544.9,3078.7,541000.0,21.0,75.0,1.0
1.0,2.0,1986.0,1.0,100.0,1.0,54.9,16.1,0.5,172.2,44947.2,4003447.3,1269.3,249885.0,74.0,75.0,21.0
1.0,2.0,1936.0,1.0,100.0,1.0,71.8,12.6,0.5,169.5,44947.2,3757207.9,1683.6,298776.0,89.0,75.0,30.0
2.0,1.0,1925.0,1.0,100.0,1.0,117.9,7.6,0.9,177.6,61671.0,505870.9,487.7,66960.0,14.0,3022.0,1.0
1.0,1.0,2009.0,1.0,100.0,1.0,60.5,7.4,0.4,116.0,23160.7,482035.5,270.1,65495.0,89.0,76.0,24.0
1.0,1.0,2000.0,1.0,100.0,1.0,82.4,4.4,0.8,127.9,114577.2,629974.6,808.2,142626.0,59.0,76.0,7501.0
1.0,2.0,1958.0,1.0,100.0,1.0,50.2,7.6,0.5,110.5,44947.2,6659544.6,3491.2,878000.0,96.0,77.0,8.0
1.0,1.0,1905.0,1.0,100.0,1.0,57.7,6.1,0.4,104.3,23020.4,382400.0,230.3,62462.0,96.0,78.0,1.0
1.0,1.0,1909.0,1.0,100.0,1.0,97.1,10.8,0.1,187.0,5667.8,1073080.2,713.5,99754.0,9.0,78.0,7507.0
1.0,1.0,1908.0,1.0,100.0,1.0,20.8,6.1,0.5,65.2,44947.2,529120.0,167.5,86999.0,94.0,78.0,7508.0
1.0,2.0,1916.0,1.0,90.0,1.0,63.9,11.2,0.5,150.8,44947.2,11784276.2,5354.1,1052861.0,87.0,80.0,1.0
1.0,6.0,1992.0,1.0,100.0,1.0,196.4,7.0,1.2,264.1,427675.7,2495261.4,4282.7,358200.0,25.0,80.0,4.0
1.0,1.0,1930.0,1.0,95.0,1.0,6.9,2.0,0.5,21.8,44947.2,1988303.7,582.9,978706.0,100.0,84.0,7501.0
1.0,2.0,1918.0,1.0,100.0,1.0,72.5,17.8,0.5,204.9,44947.2,2450098.7,870.8,137580.0,64.0,88.0,1.0
1.0,2.0,1907.0,1.0,100.0,1.0,93.2,12.6,0.5,185.6,44947.2,1050742.8,602.4,83500.0,76.0,88.0,5.0
1.0,2.0,1915.0,1.0,100.0,1.0,103.4,13.0,0.0,198.9,14289.7,5990714.8,3654.9,461731.0,82.0,88.0,18.0
1.0,2.0,1883.0,1.0,100.0,1.0,72.1,11.4,0.5,155.8,44947.2,1142242.3,620.9,100000.0,87.0,89.0,1.0
1.0,2.0,1961.0,1.0,95.0,1.0,100.8,23.8,0.5,278.6,44947.2,18121735.3,6710.7,761215.0,83.0,89.0,12.0
1.0,1.0,2012.0,1.0,100.0,1.0,143.4,9.8,1.1,220.7,200530.6,1794332.1,1653.8,182499.0,1.0,90.0,17.0
1.0,1.0,1896.0,1.0,100.0,1.0,40.7,7.4,0.5,94.7,44947.2,2479999.8,1174.4,336447.0,81.0,90.0,7501.0
1.0,1.0,2005.0,1.0,100.0,1.0,134.1,24.5,0.2,320.3,33063.8,4322024.5,1920.1,176514.0,1.0,91.0,7502.0
1.0,1.0,1981.0,1.0,100.0,1.0,116.2,6.1,1.0,165.8,212916.0,1375016.1,1491.4,223674.0,21.0,95.0,27.0
1.0,1.0,1901.0,1.0,100.0,1.0,80.1,6.3,0.6,128.9,46614.4,498926.3,380.1,79422.0,52.0,100.0,26.0
1.0,1.0,1896.0,1.0,100.0,1.0,103.9,17.0,0.5,237.5,44947.2,2604270.7,1269.8,152941.0,1.0,100.0,7501.0
1.0,1.0,1900.0,1.0,100.0,1.0,86.2,8.8,0.6,153.4,62597.5,986006.3,608.6,111685.0,29.0,101.0,1.0
1.0,1.0,1953.0,12.0,100.0,1.0,82.4,5.1,1.0,127.9,2080841.5,509022.1,14464.1,2149568.0,34.0,111.0,100.0
1.0,2.0,1913.0,1.0,100.0,1.0,69.5,13.3,0.1,170.2,84117.6,12107693.9,5059.6,908960.0,82.0,123.0,7501.0
1.0,2.0,1926.0,1.0,100.0,1.0,77.7,10.9,0.1,158.5,23428.8,2414143.4,1400.9,220624.0,67.0,124.0,4.0
1.0,2.0,1963.0,1.0,100.0,1.0,93.2,13.5,0.5,201.2,44947.2,7629056.2,4291.0,566245.0,67.0,124.0,24.0
1.0,2.0,1958.0,1.0,100.0,1.0,67.4,12.3,0.5,162.3,44947.2,12221569.5,5656.8,995213.0,89.0,125.0,20.0
1.0,1.0,1921.0,1.0,100.0,1.0,56.9,4.5,0.4,92.1,60156.3,656649.8,527.4,145000.0,84.0,126.0,13.0
1.0,1.0,1964.0,1.0,100.0,1.0,26.0,3.5,0.1,52.5,87191.2,2205507.9,1111.9,625000.0,100.0,126.0,27.0
1.0,1.0,1986.0,1.0,100.0,1.0,91.9,12.6,0.3,185.3,40420.4,1859614.3,1027.7,147750.0,8.0,132.0,7501.0
1.0,1.0,1930.0,1.0,100.0,1.0,68.9,11.3,0.3,153.1,43641.7,1634222.2,733.3,144330.0,20.0,134.0,7505.0
1.0,1.0,1906.0,1.0,100.0,1.0,70.3,5.9,0.5,116.0,61081.0,721731.7,530.8,122000.0,46.0,135.0,7501.0
1.0,1.0,1985.0,1.0,100.0,1.0,66.3,12.3,0.2,157.5,17907.4,908192.9,373.2,73719.0,35.0,136.0,7502.0
1.0,1.0,1997.0,1.0,100.0,1.0,109.2,8.0,0.4,170.4,50993.8,988921.1,936.9,122968.0,26.0,140.0,5.0
1.0,1.0,1890.0,1.0,100.0,1.0,84.0,14.3,0.5,195.4,44947.2,1506061.6,713.0,105473.0,10.0,140.0,7501.0
1.0,1.0,1931.0,1.0,100.0,1.0,83.6,14.0,0.4,187.4,33186.7,1290732.5,566.6,92408.0,4.0,140.0,7505.0
1.0,1.0,1910.0,1.0,100.0,1.0,78.9,9.2,0.5,148.8,52831.1,1032008.7,586.1,111592.0,5.0,141.0,7504.0
1.0,1.0,2006.0,1.0,100.0,1.0,104.4,16.6,0.5,227.9,370139.5,12831511.0,5945.2,773597.0,16.0,142.0,7501.0
1.0,1.0,2005.0,1.0,100.0,1.0,87.4,13.4,0.4,187.1,168602.3,5402178.0,2555.5,403941.0,2.0,142.0,7502.0
1.0,1.0,1900.0,1.0,100.0,1.0,55.3,5.9,0.4,100.4,36395.7,615527.9,373.0,103768.0,73.0,143.0,4.0
1.0,1.0,1929.0,1.0,100.0,1.0,100.0,5.4,0.8,143.4,45572.3,300034.4,321.0,55800.0,27.0,143.0,21.0
1.0,6.0,1845.0,1.0,100.0,1.0,82.4,5.1,1.0,127.9,50875.3,509022.1,446.9,53039.0,21.0,145.0,12.0
1.0,2.0,1915.0,1.0,100.0,1.0,55.1,11.2,0.5,140.4,44947.2,1147271.0,463.7,102304.0,84.0,148.0,10.0
1.0,2.0,1929.0,1.0,100.0,1.0,79.5,13.3,0.0,177.1,7006.2,9793962.1,4761.0,735174.0,84.0,148.0,15.0
1.0,1.0,1990.0,1.0,100.0,1.0,82.4,8.3,0.7,127.9,324861.7,4033548.9,3056.2,483429.0,13.0,151.0,1.0
1.0,2.0,1935.0,1.0,95.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,292.0,113473.0,99.0,155.0,3.0
1.0,1.0,2003.0,1.0,100.0,1.0,150.1,12.8,1.1,248.8,265108.9,3181378.0,2323.2,248919.0,4.0,170.0,20.0
1.0,1.0,1915.0,1.0,100.0,1.0,82.4,8.4,0.5,127.9,44947.2,2664984.2,2209.6,317464.0,57.0,172.0,20.0
1.0,1.0,1990.0,1.0,100.0,1.0,34.9,8.7,0.1,98.9,7397.0,1260389.7,450.2,144375.0,83.0,172.0,7501.0
1.0,1.0,2007.0,1.0,95.0,1.0,106.9,14.3,0.6,214.3,137218.6,3386766.8,1752.5,236534.0,10.0,173.0,27.0
1.0,1.0,1924.0,1.0,100.0,1.0,80.8,14.9,0.3,191.5,38195.0,1912801.9,787.5,127973.0,11.0,173.0,7504.0
1.0,2.0,1920.0,1.0,100.0,1.0,123.5,24.9,0.4,306.9,31039.1,1991760.3,781.6,80149.0,23.0,175.0,7501.0
1.0,1.0,1985.0,1.0,100.0,1.0,62.4,6.9,0.0,120.6,205.3,738489.0,485.5,107222.0,63.0,175.0,7504.0
1.0,1.0,1920.0,1.0,95.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,515.8,131817.0,80.0,175.0,7506.0
1.0,7.0,1906.0,1.0,100.0,1.0,47.2,1.0,0.5,54.8,44947.2,54855.2,172.4,56000.0,66.0,179.0,66.0
1.0,1.0,1915.0,1.0,100.0,1.0,67.2,11.2,0.3,150.1,24496.8,938056.7,420.0,84100.0,6.0,179.0,7506.0
1.0,2.0,1930.0,1.0,100.0,1.0,152.5,21.4,0.2,310.6,25857.3,2853029.5,1591.6,133010.0,28.0,181.0,7504.0
1.0,1.0,1985.0,1.0,100.0,1.0,114.3,10.7,0.8,196.1,75849.2,1037754.3,714.7,97311.0,1.0,187.0,30.0
1.0,2.0,1956.0,1.0,100.0,1.0,187.3,27.9,0.9,395.9,54660.2,1659507.8,806.9,59400.0,3.0,187.0,7501.0
1.0,1.0,1915.0,1.0,100.0,1.0,107.8,13.8,0.6,211.5,46337.8,1049434.7,565.3,76176.0,3.0,188.0,7502.0
1.0,1.0,1999.0,1.0,100.0,1.0,70.4,15.3,0.2,182.9,19702.3,1648572.2,620.1,107866.0,24.0,188.0,7503.0
1.0,1.0,1905.0,1.0,100.0,1.0,58.6,8.7,0.3,123.2,19414.8,578069.4,277.0,66812.0,82.0,188.0,7505.0
1.0,1.0,1985.0,1.0,100.0,1.0,82.4,12.0,0.1,127.9,5680.0,767869.9,521.9,63996.0,2.0,189.0,7501.0
1.0,1.0,1905.0,1.0,100.0,1.0,77.9,13.6,0.3,178.9,53228.1,2308290.3,992.0,169429.0,17.0,190.0,7504.0
1.0,1.0,2000.0,1.0,100.0,1.0,86.0,9.1,0.5,155.5,44549.8,744237.2,456.0,81339.0,40.0,190.0,7506.0
1.0,2.0,1915.0,1.0,100.0,1.0,124.2,24.3,0.4,303.5,22728.7,1334550.7,541.6,54968.0,18.0,196.0,5.0
1.0,2.0,1911.0,1.0,100.0,1.0,101.5,21.5,0.3,259.6,36755.9,2788498.7,1065.5,129949.0,45.0,197.0,7502.0
1.0,2.0,1991.0,1.0,100.0,1.0,78.9,17.2,0.2,205.1,10793.0,910498.2,338.4,53077.0,62.0,200.0,7502.0
1.0,1.0,2003.0,1.0,100.0,1.0,63.7,8.6,0.3,128.6,18712.1,472951.9,243.5,54678.0,65.0,206.0,7501.0
1.0,6.0,2008.0,1.0,100.0,1.0,116.3,12.4,0.7,210.6,50241.3,841698.2,525.6,59150.0,62.0,212.0,45.0
1.0,2.0,1960.0,1.0,100.0,1.0,82.4,5.1,0.5,127.9,44947.2,509022.1,1019.6,224688.0,99.0,212.0,7504.0
1.0,1.0,2004.0,1.0,100.0,1.0,94.1,15.2,0.4,207.5,54177.1,1961244.1,891.1,128672.0,2.0,214.0,7503.0
1.0,1.0,1930.0,1.0,100.0,1.0,86.0,8.7,0.6,152.6,32630.4,506764.3,319.5,58015.0,39.0,215.0,7502.0
1.0,1.0,1913.0,1.0,100.0,1.0,72.8,12.8,0.3,167.4,51718.8,2250570.3,961.8,176493.0,1.0,215.0,7504.0
1.0,1.0,1985.0,1.0,100.0,1.0,57.9,7.7,0.3,115.9,31891.0,780012.9,406.4,100984.0,70.0,217.0,7501.0
1.0,1.0,1906.0,1.0,95.0,1.0,53.4,8.1,0.3,113.6,74667.6,2333669.0,1109.7,289122.0,65.0,217.0,7503.0
1.0,1.0,1915.0,1.0,100.0,1.0,35.2,7.5,0.1,90.6,9787.1,776857.8,294.2,103251.0,92.0,217.0,7504.0
1.0,1.0,1995.0,1.0,100.0,1.0,64.7,2.6,0.6,86.7,48478.8,228036.4,553.5,86915.0,95.0,219.0,7501.0
1.0,1.0,1920.0,1.0,100.0,1.0,82.4,10.3,0.5,127.9,44947.2,1208910.8,605.4,117123.0,39.0,220.0,7502.0
1.0,1.0,1962.0,1.0,100.0,1.0,55.6,8.1,0.3,116.2,16700.4,485308.3,232.5,59838.0,31.0,222.0,7501.0
1.0,1.0,1920.0,1.0,100.0,1.0,91.4,10.8,0.5,172.8,45872.5,904541.8,513.1,83968.0,5.0,222.0,7502.0
1.0,1.0,1910.0,1.0,100.0,1.0,61.0,6.7,0.4,111.7,31514.6,552033.6,323.8,82544.0,6.0,225.0,7501.0
1.0,6.0,1996.0,1.0,100.0,1.0,124.5,18.7,0.1,271.5,21589.4,3550554.3,1846.8,189986.0,28.0,227.0,28.0
1.0,2.0,1996.0,1.0,90.0,1.0,43.3,12.7,0.5,136.0,44947.2,844493.9,267.4,66532.0,73.0,231.0,26.0
1.0,2.0,1910.0,1.0,75.0,1.0,72.0,20.8,0.0,223.8,604.4,1205590.3,393.2,58000.0,39.0,232.0,1.0
1.0,6.0,2010.0,1.0,90.0,1.0,138.0,23.5,0.6,312.5,73038.7,2975051.1,1324.7,126529.0,38.0,233.0,2.0
1.0,2.0,1913.0,1.0,100.0,1.0,76.8,16.7,0.2,199.7,28194.1,2374967.6,3422.8,142254.0,72.0,233.0,26.0
1.0,1.0,1963.0,1.0,100.0,1.0,100.3,5.6,0.5,157.8,44947.2,1530955.3,1852.8,272140.0,26.0,243.0,56.0
1.0,1.0,1963.0,1.0,100.0,1.0,100.3,5.6,0.5,157.8,44947.2,765478.3,926.4,136070.0,26.0,244.0,19.0
1.0,1.0,1978.0,1.0,95.0,1.0,80.2,4.8,0.6,118.6,170317.4,1286371.6,1243.3,276018.0,80.0,246.0,1.0
1.0,1.0,1979.0,1.0,100.0,1.0,84.6,4.3,0.7,119.2,441358.8,2690210.9,3016.1,630395.0,57.0,247.0,1.0
1.0,1.0,1963.0,1.0,100.0,1.0,100.3,5.6,0.5,157.8,44947.2,765478.3,926.4,136070.0,26.0,259.0,1.0
1.0,1.0,1989.0,1.0,100.0,1.0,53.5,15.7,0.5,168.0,44947.2,1317511.9,395.6,84032.0,13.0,277.0,7501.0
1.0,1.0,1912.0,1.0,100.0,1.0,80.8,7.6,0.5,139.3,27774.1,386608.8,262.0,50673.0,10.0,284.0,7503.0
1.0,1.0,1976.0,2.0,100.0,1.0,82.4,3.3,0.2,127.9,296408.4,4020774.8,2848.7,1217600.0,100.0,289.0,9001.0
1.0,1.0,1960.0,3.0,100.0,1.0,93.2,6.4,0.7,143.7,762807.7,6885034.3,5940.0,1070347.0,91.0,311.0,13.0
1.0,1.0,1960.0,2.0,100.0,1.0,59.7,14.3,0.1,164.7,110509.7,14460267.1,5377.2,1010790.0,67.0,315.0,1.0
1.0,1.0,1929.0,1.0,100.0,1.0,101.6,5.2,0.0,140.3,4850.0,1117500.7,1700.8,216200.0,24.0,331.0,1.0
1.0,1.0,1949.0,1.0,100.0,1.0,106.3,5.0,0.9,147.3,484360.5,2835192.8,3454.7,564060.0,75.0,331.0,120.0
1.0,1.0,1972.0,1.0,100.0,1.0,57.7,6.3,0.5,110.8,44947.2,1464381.9,1011.1,233700.0,62.0,341.0,70.0
1.0,1.0,1906.0,1.0,100.0,1.0,70.4,4.5,0.5,106.3,65781.3,545383.4,499.4,119893.0,39.0,343.0,50.0
1.0,1.0,1930.0,1.0,100.0,1.0,49.6,8.1,0.2,109.7,11047.1,404824.8,175.8,50124.0,63.0,343.0,7501.0
1.0,1.0,2010.0,1.0,100.0,1.0,73.3,11.6,0.3,159.6,17703.8,608133.3,286.5,52461.0,42.0,345.0,7502.0
1.0,1.0,2005.0,1.0,100.0,1.0,73.0,9.2,0.4,142.4,22335.1,495151.3,270.1,53723.0,25.0,353.0,7501.0
1.0,1.0,2010.0,1.0,100.0,1.0,44.8,3.9,0.3,74.9,33822.3,421821.9,300.8,107740.0,97.0,377.0,7503.0
1.0,1.0,2005.0,1.0,100.0,1.0,75.8,6.7,0.5,127.3,27436.8,346637.4,246.2,51802.0,56.0,385.0,7501.0
1.0,1.0,2001.0,1.0,100.0,1.0,122.5,13.5,0.8,225.0,56776.9,1005506.0,600.2,74359.0,2.0,390.0,7502.0
1.0,1.0,1928.0,1.0,100.0,1.0,75.7,4.4,0.6,110.5,57169.2,409285.9,408.2,94008.0,81.0,392.0,7501.0
1.0,1.0,1973.0,1.0,100.0,1.0,126.0,7.3,0.1,180.7,5661.1,746153.1,932.4,102000.0,19.0,395.0,12.0
1.0,1.0,1979.0,1.0,100.0,1.0,22.0,6.5,0.5,69.1,44947.2,979145.7,318.8,151753.0,97.0,395.0,22.0
1.0,1.0,1940.0,1.0,100.0,1.0,75.1,4.0,0.0,105.1,1352.8,224155.5,307.6,55947.0,72.0,398.0,8.0
1.0,1.0,1938.0,1.0,100.0,1.0,27.2,7.7,0.0,83.8,458.6,448090.5,148.8,57855.0,96.0,400.0,1.0
1.0,1.0,1970.0,1.0,100.0,1.0,61.0,7.1,0.4,114.3,30702.4,587026.9,338.3,83223.0,74.0,400.0,31.0
1.0,0.0,1985.0,1.0,100.0,1.0,165.3,20.5,1.0,320.0,66710.9,1436903.8,796.4,70000.0,21.0,410.0,48.0
1.0,1.0,2008.0,1.0,100.0,1.0,101.2,12.7,0.6,196.7,60607.8,1326250.5,728.4,104570.0,38.0,410.0,7501.0
1.0,4.0,1920.0,1.0,100.0,1.0,66.0,5.6,0.0,107.7,0.0,485557.1,416.7,85995.0,91.0,426.0,29.0
1.0,1.0,2003.0,1.0,100.0,1.0,97.4,14.1,0.5,202.4,258652.6,7483612.8,3706.3,532640.0,12.0,427.0,7504.0
1.0,1.0,1964.0,1.0,100.0,1.0,100.1,5.2,0.8,141.8,134073.1,837140.2,940.1,162503.0,46.0,430.0,1.0
1.0,1.0,1964.0,1.0,100.0,1.0,100.1,5.2,0.8,141.8,176791.7,1103871.4,1239.7,214280.0,46.0,431.0,1.0
1.0,1.0,1929.0,1.0,100.0,1.0,66.7,5.4,0.5,108.6,59060.9,662038.6,508.3,122406.0,78.0,431.0,25.0
1.0,1.0,1962.0,5.0,100.0,1.0,100.0,5.1,0.8,141.4,707949.1,4389353.1,4954.0,858068.0,47.0,432.0,1.0
1.0,1.0,2007.0,1.0,100.0,1.0,81.6,9.8,0.5,155.6,45590.7,929364.2,519.8,94773.0,29.0,441.0,7503.0
1.0,1.0,1929.0,1.0,100.0,1.0,82.4,7.2,0.0,127.9,1844.2,546886.0,424.9,75781.0,65.0,446.0,7502.0
1.0,1.0,2002.0,1.0,100.0,1.0,69.5,6.4,0.5,118.4,35778.7,478266.4,332.9,75000.0,35.0,451.0,7502.0
1.0,1.0,1929.0,1.0,100.0,1.0,77.8,8.0,0.0,136.6,4083.8,937992.6,716.9,122239.0,46.0,452.0,2.0
1.0,1.0,1981.0,1.0,100.0,1.0,69.8,4.0,0.6,101.7,69046.6,487878.6,503.0,122689.0,88.0,460.0,1.0
1.0,1.0,1986.0,1.0,100.0,1.0,40.0,5.1,0.5,40.4,44947.2,509022.1,196.3,72829.0,100.0,466.0,7502.0
1.0,1.0,1928.0,1.0,100.0,1.0,86.3,4.8,0.5,122.1,44947.2,278328.1,372.7,58000.0,86.0,467.0,22.0
1.0,1.0,1964.0,1.0,100.0,1.0,115.7,11.7,0.3,211.6,44868.6,1547735.0,1057.2,131799.0,29.0,469.0,7502.0
1.0,1.0,2016.0,1.0,90.0,1.0,40.1,7.4,0.1,94.7,13691.4,676452.5,285.2,91682.0,83.0,469.0,7506.0
1.0,2.0,1930.0,1.0,100.0,1.0,66.8,13.7,0.2,167.8,75506.1,5140373.0,2008.3,375494.0,84.0,476.0,7.0
1.0,1.0,1950.0,1.0,100.0,1.0,76.7,5.9,0.1,120.6,18007.4,800347.7,794.1,136610.0,64.0,477.0,1.0
1.0,1.0,1926.0,1.0,100.0,1.0,77.8,14.8,0.3,187.3,25578.1,1394151.2,565.5,94078.0,5.0,481.0,7502.0
1.0,2.0,1900.0,1.0,100.0,1.0,64.3,15.0,0.1,174.4,16116.4,1827810.0,650.0,121964.0,87.0,482.0,7504.0
1.0,4.0,2004.0,1.0,100.0,1.0,74.3,20.8,0.0,226.2,4161.1,2534776.0,821.5,121976.0,67.0,483.0,7.0
